book_id,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count
3368,Steve Krug,2000.0,Don't Make Me Think! A common sense approach to web usability,Don't Make Me Think: A Common Sense Approach to Web Usability,en-US,4.24,0.003825882989821656
3378,Douglas Coupland,1991.0,Generation X: Tales for an Accelerated Culture,Generation X: Tales for an Accelerated Culture,eng,3.73,0.0063391312744452795
3381,Douglas Coupland,2003.0,Hey Nostradamus!,Hey Nostradamus!,eng,3.72,0.005420432728132719
3384,Douglas Coupland,1998.0,Girlfriend in a Coma,Girlfriend in a Coma,eng,3.61,0.005407648452390385
3388,Louis de Bernières,1994.0,Captain Corelli's Mandolin,Corelli's Mandolin,eng,3.95,0.010748216715568587
3412,Colleen McCullough,1977.0,The Thorn Birds,The Thorn Birds,eng,4.22,0.02264712195433584
3446,Tim O'Brien,1978.0,Going After Cacciato,Going After Cacciato,eng,3.9,0.0042933843026678525
3447,Tim O'Brien,1994.0,In the Lake of the Woods,In the Lake of the Woods,eng,3.78,0.004995936571019062
3462,Nicholas Sparks,2000.0,The Rescue,The Rescue,en-US,4.1,0.01688395105186524
3463,Nicholas Sparks,2001.0,A Bend in the Road,A Bend in the Road,eng,4.02,0.015307726431603098
3464,Nicholas Sparks,2003.0,True Believer,"True Believer (Jeremy Marsh & Lexie Darnell, #1)",en-US,3.8,0.011228128106121688
3465,"Nicholas Sparks, Micah Sparks",2004.0,Three Weeks with My Brother,Three Weeks With My Brother,eng,4.01,0.008038428434288196
3466,Nicholas Sparks,2003.0,The Wedding,"The Wedding (The Notebook, #2)",en-US,3.98,0.015389094590810304
3467,Jeanne DuPrau,2004.0,The People of Sparks,"The People of Sparks (Book of Ember, #2)",eng,3.65,0.009053846716066473
3473,Nicholas Sparks,1999.0,A Walk to Remember,A Walk to Remember,en-US,4.15,0.03312548839582102
3476,Gwyn Hyman Rubio,1998.0,Icy Sparks,Icy Sparks,eng,3.68,0.0082745558170795
3478,Nicholas Sparks,1998.0,Message in a Bottle,Message in a Bottle,en-US,3.95,0.019271310532521607
3483,Marisha Pessl,2006.0,Special Topics in Calamity Physics,Special Topics in Calamity Physics,eng,3.7,0.007675980282371438
3507,Janet Evanovich,2006.0,Twelve Sharp,"Twelve Sharp (Stephanie Plum, #12)",eng,4.14,0.012245771578115973
3559,Thomas L. Friedman,1989.0,From Beirut to Jerusalem,From Beirut to Jerusalem,en-US,4.1,0.00402046191661759
3562,L.M. Montgomery,1923.0,Emily of New Moon,"Emily of New Moon (Emily, #1)",eng,4.09,0.008175648573783433
3581,Arthur Conan Doyle,1927.0,"Sherlock Holmes: The Complete Novels and Stories, Volume I","Sherlock Holmes: The Complete Novels and Stories, Volume I",eng,4.45,0.006000970575509131
3590,Arthur Conan Doyle,1892.0,The Adventures of Sherlock Holmes,The Adventures of Sherlock Holmes,eng,4.29,0.016748183380529216
3636,Lois Lowry,1993.0,The Giver,"The Giver (The Giver, #1)",eng,4.12,0.05100702077441048
3656,John Banville,2005.0,The Sea,The Sea,eng,3.49,0.005763591735840833
3679,Zadie Smith,2005.0,On Beauty,On Beauty,eng,3.68,0.009429191317187467
3682,Libba Bray,2003.0,A Great and Terrible Beauty,"A Great and Terrible Beauty (Gemma Doyle, #1)",eng,3.79,0.01866295426021936
3685,Anna Sewell,1877.0,Black Beauty,Black Beauty,eng,3.94,0.019174197097670112
3686,Ann Patchett,2004.0,Truth & Beauty: A Friendship,Truth and Beauty,eng,3.94,0.007269928334548634
3690,"Graham Greene, John Updike",1940.0,The Power and the Glory,The Power and the Glory,eng,3.99,0.006539310203086423
3692,Graham Greene,1948.0,The Heart of the Matter,The Heart of the Matter,eng,3.98,0.006198153398487737
3698,"Graham Greene, Robert  Stone",1955.0,The Quiet American,The Quiet American,eng,3.96,0.007808908691329116
3710,Zadie Smith,2002.0,The Autograph Man,The Autograph Man,eng,3.14,0.004084817157020356
3711,Zadie Smith,1999.0,White Teeth,White Teeth,en-US,3.75,0.012863163801629125
3717,Chuck Palahniuk,2004.0,Stranger Than Fiction: True Stories,Stranger than Fiction,eng,3.56,0.006024493742969466
3750,Ian Fleming,1955.0,Moonraker,"Moonraker (James Bond, #3)",eng,3.7,0.004909861377770097
3757,Ian Fleming,1958.0,Dr. No,"Doctor No (James Bond, #6)",eng,3.76,0.004604751730742305
3758,Ian Fleming,1953.0,Casino Royale,"Casino Royale (James Bond, #1)",eng,3.73,0.00886247767205629
3759,Ian Fleming,1959.0,Goldfinger,"Goldfinger (James Bond, #7)",eng,3.8,0.005159120069221133
3760,Ian Fleming,1956.0,Diamonds are Forever,"Diamonds Are Forever (James Bond, #4)",eng,3.59,0.004524762363388003
3762,Ian Fleming,1963.0,On Her Majesty's Secret Service,"On Her Majesty's Secret Service (James Bond, #11)",eng,3.94,0.004826616402288839
3763,Ian Fleming,1954.0,Live and Let Die,"Live and Let Die (James Bond, #2)",eng,3.62,0.005343080542799572
3764,Ian Fleming,1957.0,"From Russia, with Love","From Russia With Love (James Bond, #5)",eng,3.88,0.006302949085093522
3805,Jonathan Franzen,2001.0,The Corrections,The Corrections,eng,3.78,0.015363782704458085
3832,P.D. James,1962.0,Cover Her Face,Cover Her Face (Adam Dalgliesh #1),eng,3.94,0.0067841500239785215
3836,"Miguel de Cervantes Saavedra, Roberto González Echevarría, John Rutherford",1605.0,Don Quijote de La Mancha,Don Quixote,eng,3.85,0.016453001615550626
3858,Sarah Macdonald,2002.0,Holy Cow: An Indian Adventure,Holy Cow: An Indian Adventure,eng,3.51,0.005228647919447113
3867,Nicole Krauss,2005.0,The History of Love,The History of Love,eng,3.91,0.014048840203621734
3869,"Stephen Hawking, Cao Chi, Phạm Văn Thiều",1987.0,A Brief History of Time: From the Big Bang to Black Holes,A Brief History of Time,eng,4.12,0.018228718976698477
3872,Tom Standage,2005.0,A History of the World in 6 Glasses,A History of the World in 6 Glasses,en-US,3.74,0.0045837911588481745
3873,Karen Armstrong,1975.0,"A History of God: The 4,000-Year Quest of Judaism, Christianity, and Islam","A History of God: The 4,000-Year Quest of Judaism, Christianity, and Islam",eng,3.85,0.008075530028056978
3876,Ernest Hemingway,1926.0,The Sun Also Rises,The Sun Also Rises,en-US,3.83,0.023911265275429677
3895,"Ina Garten, Melanie Acevedo",1999.0,The Barefoot Contessa Cookbook,The Barefoot Contessa Cookbook,en-GB,4.21,0.00671817906105068
3972,Dan Simmons,2005.0,Olympos,"Olympos (Ilium, #2)",en-US,3.93,0.004780885245317771
3973,Dan Simmons,2003.0,Ilium,"Ilium (Ilium, #1)",eng,4.01,0.006213186300539938
3974,Dan Simmons,2007.0,The Terror,The Terror,eng,4.0,0.006525489877240298
3977,Dan Simmons,1996.0,Endymion,"Endymion (Hyperion Cantos, #3)",eng,4.14,0.007843387540613644
3980,E.L. Konigsburg,1967.0,From the Mixed-Up Files of Mrs. Basil E. Frankweiler,From the Mixed-Up Files of Mrs. Basil E. Frankweiler,eng,4.15,0.01642896258156902
3985,Michael Chabon,2000.0,The Amazing Adventures of Kavalier & Clay,The Amazing Adventures of Kavalier & Clay,eng,4.17,0.017214900239641766
4004,"Paulo Coelho, Alan R. Clarke",1987.0,O Diário de um Mago,The Pilgrimage,eng,3.64,0.007532723175920183
4005,Paulo Coelho,1996.0,O Monte Cinco,The Fifth Mountain,eng,3.61,0.007230635624044244
4006,"Paulo Coelho, Alan R. Clarke",1988.0,As Valkírias,The Valkyries,eng,3.3,0.005368178756174614
4008,"Paulo Coelho, Amanda Hopkinson, Nick Caistor",2000.0,O Demônio e a Srta. Prym,"The Devil and Miss Prym (On the Seventh Day, #3)",eng,3.59,0.009210592608863737
4009,J.D. Salinger,1953.0,Nine Stories,Nine Stories,eng,4.19,0.014523427681272938
4035,Scott Turow,1990.0,The Burden of Proof,The Burden of Proof,eng,4.05,0.007641139888290532
4069,Viktor E. Frankl,1946.0,…trotzdem Ja zum Leben sagen: Ein Psychologe erlebt das Konzentrationslager,Man's Search for Meaning,eng,4.33,0.01853718848231002
4099,"Andrew Hunt, Dave Thomas",1999.0,The Pragmatic Programmer: From Journeyman to Master,The Pragmatic Programmer: From Journeyman to Master,en-US,4.31,0.004346327980694012
4122,"James C. Collins, Jerry I. Porras",1994.0,Built to Last: Successful Habits of Visionary Companies,Built to Last: Successful Habits of Visionary Companies,eng,3.98,0.008915291437617962
4135,Amy Sedaris,2006.0,I Like You: Hospitality Under the Influence,I Like You: Hospitality Under the Influence,eng,3.87,0.008284732732235471
4136,David Sedaris,1997.0,Holidays on Ice,Holidays on Ice,eng,3.95,0.012872284595985042
4137,David Sedaris,2000.0,Me Talk Pretty One Day,Me Talk Pretty One Day,eng,3.97,0.03153657315099423
4138,David Sedaris,1997.0,Naked,Naked,en-US,4.08,0.020097917882705083
4143,David Sedaris,1994.0,Barrel Fever: Stories and Essays,Barrel Fever: Stories and Essays,en-US,3.78,0.009467623804994236
4261,Nick Hornby,2003.0,31 Songs,Songbook,en-US,3.56,0.004248996728937678
4264,Nick Hornby,1992.0,Fever Pitch,Fever Pitch,eng,3.72,0.007134831788607155
4271,Nick Hornby,1998.0,About a Boy,About a Boy,en-US,3.79,0.014304979106402027
4325,Sarah Dessen,2000.0,Dreamland ,Dreamland,eng,3.91,0.011338544259638409
4339,Michael Herr,1977.0,Dispatches,Dispatches,en-GB,4.24,0.004564053197949176
4364,Suketu Mehta,2004.0,Maximum City: Bombay Lost and Found,Maximum City: Bombay Lost and Found,eng,3.91,0.003979585427331884
4373,Loung Ung,2000.0,First They Killed My Father: A Daughter of Cambodia Remembers ,First They Killed My Father: A Daughter of Cambodia Remembers,en-US,4.29,0.005918326947679933
4381,Ray Bradbury,1953.0,Fahrenheit 451,Fahrenheit 451,spa,3.97,0.03383111675588674
4395,John Steinbeck,1939.0,The Grapes of Wrath,The Grapes of Wrath,eng,3.92,0.025429251187092876
4406,John Steinbeck,1952.0,East of Eden  ,East of Eden,eng,4.35,0.025373886095476833
4407,Neil Gaiman,2001.0,American Gods,"American Gods (American Gods, #1)",eng,4.11,0.027538868058111163
4473,John Irving,1989.0,A Prayer for Owen Meany,A Prayer for Owen Meany,eng,4.22,0.02133869024835968
4477,"Atul Gawande, Susanne Kuhlmann-Krieg",2002.0,Complications: A Surgeon's Notes on an Imperfect Science,Complications: A Surgeon's Notes on an Imperfect Science,en-US,4.23,0.0072592960439986365
4516,Carlos Ruiz Zafón,1999.0,Marina,Marina,spa,3.99,0.006052567721903928
4530,Helen Fielding,2003.0,Olivia Joules And The Overactive Imagination,Olivia Joules and the Overactive Imagination,en-US,3.1,0.0046303857781184975
4588,Jonathan Safran Foer,2005.0,Extremely Loud and Incredibly Close,Extremely Loud and Incredibly Close,en-US,3.97,0.024316356158089754
4591,Matt Ridley,1999.0,Genome: The Autobiography of a Species in 23 Chapters,Genome: the Autobiography of a Species in 23 Chapters,en-US,4.02,0.005956340600166846
4599,Glen David Gold,2001.0, Carter Beats the Devil,Carter Beats the Devil,eng,4.09,0.004479084656298392
4600,Sandra Boynton,1982.0,"Moo, Baa, La La La!","Moo, Baa, La La La!",eng,4.19,0.007231329243463946
4625,Ernest Hemingway,1925.0,The Complete Short Stories of Ernest Hemingway,The Complete Short Stories,en-US,4.28,0.007512187469367855
4630,Ernest Hemingway,1937.0,To Have and Have Not ,To Have and Have Not,eng,3.57,0.005678730425765219
4631,Ernest Hemingway,1964.0,A Moveable Feast,A Moveable Feast,eng,4.04,0.011849866908473155
4645,Ernest Hemingway,1938.0,The Snows of Kilimanjaro and Other Stories,The Snows of Kilimanjaro and Other Stories,eng,3.88,0.006546975555856432
4656,John Irving,2001.0,The Fourth Hand,The Fourth Hand,eng,3.3,0.006833650667563146
4660,John Irving,1974.0,The 158-Pound Marriage,The 158-Pound Marriage,en-US,3.22,0.004596684496911724
4662,"F. Scott Fitzgerald, Matthew J. Bruccoli",1920.0,The Short Stories of F. Scott Fitzgerald,The Short Stories,eng,4.23,0.00480850130086564
4671,F. Scott Fitzgerald,1925.0,The Great Gatsby,The Great Gatsby,eng,3.89,0.07337588308065515
4687,John Irving,1985.0,The Cider House Rules,The Cider House Rules,eng,4.1,0.015828099086957766
4692,Noah Gordon,1986.0,The Physician,"The Physician (Cole Family Trilogy, #1)",eng,4.35,0.006224155120243511
4701,Mark Haddon,2006.0,A Spot of Bother,A Spot of Bother,eng,3.46,0.0068919709227971875
4796,"John Steinbeck, Susan Shillinglaw",1961.0,The Winter of our Discontent,The Winter of Our Discontent,eng,3.99,0.0075016311026334095
4799,John Steinbeck,1945.0,Cannery Row ,Cannery Row,eng,4.02,0.012794668199049002
4806,"Dava Sobel, Neil Armstrong",1995.0,Longitude,Longitude: The True Story of a Lone Genius Who Solved the Greatest Scientific Problem of His Time,eng,3.95,0.008748674000773107
4813,Gavin Menzies,2002.0,1421: The Year China Discovered America,1421: The Year China Discovered America,eng,3.58,0.004523653760562742
4820,Nathaniel Philbrick,2006.0,"Mayflower: A Story of Courage, Community, and War","Mayflower: A Story of Courage, Community, and War",eng,3.86,0.007187779614558479
4830,Salman Rushdie,2005.0,Shalimar the Clown,Shalimar the Clown,eng,3.86,0.004566909507848374
4835,"Salman Rushdie, Paul Birkbeck",1990.0,Haroun and the Sea of Stories,"Haroun and the Sea of Stories (Khalifa Brothers, #1)",eng,4.01,0.006209794955275476
4865,Dale Carnegie,1936.0,How to Win Friends and Influence People,How to Win Friends and Influence People,eng,4.13,0.02381184362714769
4866,Dale Carnegie,1944.0,How to Stop Worrying and Start Living,How to Stop Worrying and Start Living,en-GB,4.08,0.00968943106363727
4887,"Alice  Miller, Ruth Ward",1979.0,Das Drama des begabten Kindes und die Suche nach dem wahren Selbst: eine Um- und Fortschreibung,The Drama of the Gifted Child: The Search for the True Self,en-GB,4.09,0.004380123428207305
4894,"Spencer Johnson, Kenneth H. Blanchard",1998.0,Who Moved My Cheese?,Who Moved My Cheese?,eng,3.74,0.021817878371050738
4900,Joseph Conrad,1899.0,Heart of Darkness,Heart of Darkness,eng,3.42,0.022643799732363235
4909,Frank McCourt,2005.0,Teacher Man,"Teacher Man (Frank McCourt, #3)",en-CA,3.73,0.006900698254295115
4912,Frank McCourt,1999.0,'Tis: A Memoir,"'Tis (Frank McCourt, #2)",eng,3.66,0.009039099131360515
4921,Jerome K. Jerome,1889.0,Three Men in a Boat (To Say Nothing of the Dog),"Three Men in a Boat (Three Men, #1)",eng,3.9,0.0077902601406384525
4929,"Haruki Murakami, Philip Gabriel",2002.0,海辺のカフカ [Umibe no Kafuka],Kafka on the Shore,en-US,4.13,0.01833653232498857
4934,"Fyodor Dostoyevsky, Richard Pevear, Larissa Volokhonsky",1880.0,Братья Карамазовы,The Brothers Karamazov,eng,4.3,0.017681778823401325
4948,Eric Carle,1969.0,The Very Hungry Caterpillar,The Very Hungry Caterpillar Board Book,eng,4.29,0.024408011438546658
4950,Amitav Ghosh,2004.0,The Hungry Tide,The Hungry Tide,eng,3.91,0.004416386556465283
4952,Dave Eggers,2006.0,What Is the What: The Autobiography of Valentino Achak Deng,What Is the What,eng,4.16,0.010910318393728403
4953,Dave Eggers,2000.0,A Heartbreaking Work of Staggering Genius,A Heartbreaking Work of Staggering Genius,eng,3.68,0.017082820190054006
4954,Dave Eggers,2002.0,You Shall Know Our Velocity!,You Shall Know Our Velocity!,eng,3.62,0.006936799345581001
4955,Dave Eggers,2005.0,How We Are Hungry,How We Are Hungry,eng,3.75,0.004757538577460005
4965,Geraldine Brooks,2001.0,Year of Wonders: A Novel of the Plague,Year of Wonders,eng,4.0,0.014464253647113337
4978,"Stephen King, Bernie Wrightson",2003.0,Wolves of the Calla,"Wolves of the Calla (The Dark Tower, #5)",eng,4.17,0.01403476703545663
4979,Kurt Vonnegut Jr.,2005.0,A Man Without a Country,A Man Without a Country,eng,4.07,0.007739749418677015
4980,Kurt Vonnegut Jr.,1973.0,Breakfast of Champions,Breakfast of Champions,eng,4.08,0.018905451765235295
4981,Kurt Vonnegut Jr.,1969.0,"Slaughterhouse-Five, or The Children's Crusade: A Duty-Dance with Death ",Slaughterhouse-Five,eng,4.06,0.04120972095319043
4982,Kurt Vonnegut Jr.,1959.0,The Sirens of Titan,The Sirens of Titan,en-GB,4.16,0.012059722293984837
4983,"Harold Bloom, Terry Southern, David H. Goldsmith, James Lundquist, Lawrence R. Broer, Peter J. Reed, Loree Rackstraw, William S. Doxey, Jerome Klinkowitz, Richard Giannone, John L. Simons, Leonard Mustazza, Zoltan Ab di-Nagy, Peter Freese, Wendy B. Faris",2002.0,Kurt Vonnegut's Cat Cradle,Kurt Vonnegut's Cat's Cradle (Modern Critical Interpretations),eng,4.35,0.007430287101725739
4984,Kurt Vonnegut Jr.,1999.0,Bagombo Snuff Box,Bagombo Snuff Box,en-GB,3.72,0.003854876270995437
4985,Kurt Vonnegut Jr.,1968.0,Welcome to the Monkey House,Welcome to the Monkey House,eng,4.13,0.008966116163010301
4986,Kurt Vonnegut Jr.,1999.0,"God Bless You, Dr. Kevorkian","God Bless You, Dr. Kevorkian",eng,3.83,0.004812254847706163
4987,Kurt Vonnegut Jr.,1979.0,Jailbird,Jailbird,eng,3.81,0.005602079833077124
4989,Anita Diamant,1997.0,The Red Tent,The Red Tent,en-US,4.16,0.029199406749940073
5015,Ian McEwan,2005.0,Saturday,Saturday,en-US,3.61,0.009561245934286467
5038,Terry Goodkind,2001.0,The Pillars of Creation,"The Pillars of Creation (Sword of Truth, #7)",en-GB,3.67,0.009333707435602877
5043,Ken Follett,1989.0,The Pillars of the Earth,"The Pillars of the Earth (The Kingsbridge Series, #1)",eng,4.29,0.030461628749292355
5053,Ken Follett,1982.0,The Man from St. Petersburg,The Man From St. Petersburg,eng,3.84,0.005144711810528257
5055,Ken Follett,1991.0,Night over Water,Night Over Water,eng,3.78,0.00497339779113162
5062,Ken Follett,2001.0,Jackdaws,Jackdaws,eng,3.91,0.005923409529798638
5064,Ken Follett,2007.0,World Without End,"World Without End (The Kingsbridge Series, #2)",eng,4.23,0.016069555035538474
5084,"Julia Child, Alex Prud'Homme",2006.0,My Life in France,My Life in France,eng,4.16,0.011251332274481777
5091,Stephen King,2004.0,The Dark Tower,"The Dark Tower (The Dark Tower, #7)",en-US,4.27,0.01368109261473954
5093,"Stephen King, Darrel Anderson",2004.0,Song of Susannah,"Song of Susannah (The Dark Tower, #6)",eng,3.98,0.013055360090330894
5094,Stephen King,1987.0,The Drawing of the Three,"The Drawing of the Three (The Dark Tower, #2)",eng,4.23,0.016702361944253927
5096,"Stephen King, Dave McKean",1997.0,Wizard and Glass,"Wizard and Glass (The Dark Tower, #4)",eng,4.24,0.014515689958811886
5107,J.D. Salinger,1951.0,The Catcher in the Rye,The Catcher in the Rye,eng,3.79,0.0640405890653618
5113,J.D. Salinger,1961.0,Franny and Zooey,Franny and Zooey,en-US,3.98,0.017514652880026873
5114,J.D. Salinger,1955.0,"Raise High the Roof Beam, Carpenters / Seymour: An Introduction","Raise High the Roof Beam, Carpenters & Seymour: An Introduction",eng,4.11,0.00858665178411487
5128,Aldous Huxley,1956.0,The Doors of Perception & Heaven and Hell,The Doors of Perception & Heaven and Hell,eng,3.96,0.0069696917655102915
5129,Aldous Huxley,1932.0,Brave New World,Brave New World,eng,3.97,0.04529417746905704
5130,Aldous Huxley,1962.0,Island,Island,eng,3.87,0.00538236155171384
